Date,AUD,CAD,FRF,DEM,ITL,JPY,NZD,NOK,SEK,CHF,USD,GBP,EUR
1960-01-31,,15.4627,9.7357585,23.4274431,3.8528708,18.1,,8.2647616,27.7627,24.111713,29.3,12.3376303,
1960-02-29,,15.4627,9.7650154,23.3280445,3.8461876,18.1,,8.2647616,27.782,24.2316055,29.4,12.3376303,
1960-03-31,7.4630031,15.3786,9.7650154,23.3280445,3.8395043,18.1,45.0281047,8.2906471,27.768,24.2316055,29.4,12.3151779,
1960-04-30,7.5889494,15.4627,9.7795657,23.4274431,3.8361627,18.1,45.0281047,8.2906471,27.7505,24.2715697,29.5,12.3825353,
1960-05-31,7.5889494,15.4627,9.7503869,23.5766708,3.8428459,18.3,45.0281047,8.2647616,27.8205,24.3781407,29.5,12.3825353,
1960-06-30,7.5889494,15.4627,9.7503869,23.5269282,3.8428459,18.2,45.0281047,8.2906471,27.9151,24.4047836,29.6,12.4498927,
1960-07-31,7.6204499,15.4627,9.7795657,23.5766708,3.859554,18.2,45.3942346,8.2906471,27.8976,24.4713905,29.6,12.4723451,
1960-08-31,7.6204499,15.4627,9.8671801,23.4772721,3.8662372,18.3,45.3942346,8.2647616,27.8555,24.524676,29.6,12.3937615,
1960-09-30,7.6204499,15.5467,9.8817304,23.4274431,3.8628955,18.5,45.3942346,8.2647616,27.8766,24.591283,29.6,12.4049877,
1960-10-31,7.675548,15.7148,9.910909,23.4772721,3.8628955,18.6,45.7602829,8.2906471,27.8748,24.6312472,29.8,12.5060238,
1960-11-30,7.675548,15.7148,9.940166,23.6264998,3.8796036,18.3,45.7602829,8.2647616,27.9869,24.6312472,29.8,12.562155,
1960-12-31,7.675548,15.7148,9.9547163,23.6264998,3.8862868,18.5,45.7602829,8.3165326,28.0604,24.6046043,29.8,12.5958337,
1961-01-31,7.6992012,15.7148,9.9693448,23.7756409,3.9029949,18.7,45.7602829,8.3165326,28.155,24.5379974,29.8,12.6070599,
1961-02-28,7.6992012,15.7148,9.9693448,23.7756409,3.9029949,18.8,45.7602829,8.3165326,28.2338,24.5513188,29.8,12.6070599,
1961-03-31,7.6992012,15.7148,9.9693448,23.8253835,3.9063364,18.8,45.7602829,8.3424896,28.3441,24.5513188,29.8,12.6519649,
1961-04-30,7.7542992,15.7148,9.9547163,23.8253835,3.9130196,18.9,45.7602829,8.3942605,28.3722,24.5513188,29.8,12.7193223,
1961-05-31,7.7542992,15.7148,9.940166,23.9746111,3.9230445,18.9,45.7602829,8.4202175,28.4492,24.7378182,29.8,12.753001,
1961-06-30,7.7542992,15.7148,9.910909,24.1238388,3.9230445,18.9,45.7602829,8.446103,28.528,24.7777824,29.8,12.8652633,
1961-07-31,7.7621465,15.7148,9.9839732,24.1735813,3.9330692,19.2,46.4924611,8.4719885,28.472,24.8310679,30,12.8652633,
1961-08-31,7.7621465,15.7148,10.0423307,24.0740962,3.9397524,19.3,46.4924611,8.523831,28.5088,24.9509605,29.9,12.9887519,
1961-09-30,7.7621465,15.7148,10.1006881,24.0740962,3.9464356,19.4,46.4924611,8.5756734,28.5263,24.9909246,30,12.9662994,
1961-10-31,7.8014943,15.7148,10.2174812,24.0740962,3.9564605,19.9,46.8585095,8.6533299,28.5963,25.0974957,30,12.9887519,
1961-11-30,7.8014943,15.7148,10.3196459,24.2730664,3.9831933,20,46.8585095,8.6533299,28.6804,25.4438519,30,13.1234667,
1961-12-31,7.8014943,15.7148,10.3488246,24.2730664,3.9965597,20.1,46.8585095,8.6792868,28.6996,25.4704946,30,13.1459191,
1962-01-31,7.793647,15.7148,10.4072603,24.5217792,4.0132678,20.2,46.8585095,8.7051723,29.3073,25.4971374,30,13.1908228,
1962-02-28,7.793647,15.7148,10.4218105,24.5715218,4.0366591,20.1,46.8585095,8.7570148,29.3283,25.5637443,30.1,13.2040137,
1962-03-31,7.793647,15.7148,10.4802462,24.6709203,4.0600502,20.2,46.8585095,8.8087858,29.4019,25.6037085,30.1,13.256777,
1962-04-30,7.8172446,15.7988,10.509425,24.7207494,4.0934663,20.5,47.233448,8.8606282,29.6313,25.7236009,30.2,13.4414485,
1962-05-31,7.8172446,15.7988,10.5386036,24.7207494,4.0934663,20.6,47.233448,8.8606282,29.8642,25.9234218,30.2,13.4810209,
1962-06-30,7.8172446,15.8828,10.5823326,24.7704054,4.1068328,20.5,47.233448,8.8865137,30.0026,25.9900287,30.2,13.5733567,
1962-07-31,7.8329948,15.8828,10.6261398,24.820148,4.1335656,20.7,47.233448,9.0160841,30.0394,26.0699571,30.3,13.5205934,
1962-08-31,7.8329948,15.9669,10.6115895,24.6211778,4.1369072,20.7,47.233448,9.0419696,30.1094,26.1765282,30.3,13.401876,
1962-09-30,7.8329948,15.8828,10.6553968,24.6211778,4.1502736,20.6,47.233448,9.0679266,30.0289,26.1632068,30.4,13.3886852,
1962-10-31,7.8408978,15.9669,10.669947,24.7207494,4.1669816,20.7,47.608305,9.0419696,29.9448,26.1232426,30.4,13.3754944,
1962-11-30,7.8408978,15.9669,10.7721116,24.820148,4.1937145,20.7,47.608305,9.0419696,30.0376,26.2431351,30.4,13.4282576,
1962-12-31,7.8408978,15.9669,10.7867401,24.9693756,4.257205,21.2,47.608305,9.0679266,30.1497,26.2964207,30.4,13.4942118,
1963-01-31,7.8487451,15.9669,10.859726,25.2181748,4.3039874,21.7,47.608305,9.1196975,30.2285,26.376349,30.4,13.5469751,
1963-02-28,7.8487451,15.9669,10.9327119,25.4668011,4.3641364,21.8,47.608305,9.17154,30.3441,26.5362056,30.4,13.6656925,
1963-03-31,7.8487451,15.9669,10.9618907,25.4668011,4.3775028,21.9,47.608305,9.2233825,30.4579,26.5362056,30.5,13.6788833,
1963-04-30,7.8723426,16.0509,10.9765191,25.5165436,4.4042356,21.9,47.983162,9.2492679,30.577,26.5761698,30.5,13.7184557,
1963-05-31,7.8723426,16.0509,11.0202481,25.4668011,4.4042356,22.1,47.983162,9.1196975,30.6103,26.7360264,30.5,13.7052649,
1963-06-30,7.8723426,16.0509,11.093234,25.367316,4.4109188,22.3,47.983162,9.1196975,30.7241,26.8026335,30.6,13.7052649,
1963-07-31,7.8880929,16.219,11.1370412,25.3175735,4.4075772,22.1,48.358019,9.1974255,30.7048,26.855919,30.7,13.62612,
1963-08-31,7.8880929,16.303,11.1808484,25.267831,4.4242852,22,48.358019,9.1196975,30.7539,26.9358473,30.7,13.5865475,
1963-09-30,7.8880929,16.219,11.2538344,25.367316,4.4543597,22.5,48.358019,9.1196975,30.7819,27.0157757,30.7,13.62612,
1963-10-31,7.8880929,16.219,11.2830131,25.5165436,4.5044838,22.5,48.732876,9.0938121,30.8747,27.1223467,30.8,13.6788833,
1963-11-30,7.8880929,16.303,11.3121918,25.6160287,4.5211918,22.4,48.732876,9.17154,30.9745,27.2822034,30.8,13.7184557,
1963-12-31,7.8880929,16.303,11.3268203,25.8149989,4.5512662,22.5,48.732876,9.2233825,31.0866,27.3088462,30.9,13.7448374,
1964-01-31,7.9274963,16.303,11.3706274,25.914484,4.5846823,22.5,49.1077329,9.4306093,31.2092,27.335489,30.9,13.8107915,
1964-02-29,7.9274963,16.303,11.3852559,25.9642266,4.5913655,22.5,49.1077329,9.4824518,31.2495,27.375453,30.9,13.8239823,
1964-03-31,7.9274963,16.303,11.3998062,26.0139691,4.6047319,22.5,49.1077329,9.5342227,31.4158,27.3887745,30.9,13.8767456,
1964-04-30,7.9589412,16.387,11.3998062,26.0139691,4.6114151,22.8,49.4825899,9.5860652,31.3966,27.5619526,30.9,13.995463,
1964-05-31,7.9589412,16.387,11.4144347,26.0139691,4.6515144,22.9,49.4825899,9.5860652,31.4929,27.7084878,30.9,14.1141804,
1964-06-30,7.9589412,16.387,11.4435352,25.914484,4.6815888,22.8,49.4825899,9.6119507,31.5595,27.6685237,31,14.1669437,
1964-07-31,8.0297895,16.5551,11.4727139,26.0139691,4.7083217,22.7,50.2323855,9.7415211,31.7083,27.681845,31.1,14.1669437,
1964-08-31,8.0297895,16.5551,11.4873424,26.0139691,4.7216881,23,50.2323855,9.7933636,31.9115,27.748452,31,14.219707,
1964-09-30,8.0297895,16.4711,11.545778,26.0139691,4.7417377,23.2,50.2323855,9.87102,32.0323,27.8017375,31.1,14.219707,
1964-10-31,8.1321383,16.4711,11.5749568,26.1134542,4.7617874,23.7,50.9820994,9.819249,32.0988,27.8816659,31.1,14.2328978,
1964-11-30,8.1321383,16.5551,11.5749568,26.2128528,4.7952034,23.5,50.9820994,9.8451345,32.2197,27.9083087,31.2,14.3516152,
1964-12-31,8.1321383,16.6392,11.5749568,26.3620805,4.815253,23.5,50.9820994,9.87102,32.2985,27.9482728,31.2,14.4043785,
1965-01-31,8.1872363,16.6392,11.6333925,26.4616521,4.8386443,24,50.9820994,9.9487479,32.3896,27.9749156,31.2,14.443951,
1965-02-28,8.1872363,16.6392,11.6478645,26.4616521,4.848669,23.9,50.9820994,9.9487479,32.4176,28.0681653,31.2,14.443951,
1965-03-31,8.1872363,16.6392,11.6771214,26.5610507,4.8586939,24.1,50.9820994,10.0524329,32.6417,28.0814867,31.3,14.4967143,
1965-04-30,8.2108895,16.7232,11.7063001,26.7102783,4.8653771,24.6,50.9820994,10.1042038,32.7521,28.1747364,31.4,14.7737216,
1965-05-31,8.2108895,16.7232,11.7354789,26.7600209,4.875402,24.4,50.9820994,10.1042038,32.7871,28.4811284,31.4,14.8264849,
1965-06-30,8.2108895,16.8913,11.9252579,26.9092486,4.8887684,24.4,50.9820994,10.1042038,32.9464,28.5876995,31.6,14.8660573,
1965-07-31,8.24239,16.8913,11.8230932,27.0087337,4.9155012,24.3,51.7318134,10.1819318,33.8396,28.6676278,31.6,14.8660573,
1965-08-31,8.24239,16.8913,11.7939145,26.9589911,4.9221844,24.4,51.7318134,10.1042038,33.7941,28.8274845,31.6,14.892439,
1965-09-30,8.24239,16.8913,11.8230932,27.0087337,4.9355508,24.8,51.7318134,10.1560463,33.8729,28.9074128,31.6,14.9056298,
1965-10-31,8.3840866,16.8913,11.8377217,27.1082188,4.9355508,25.1,52.1066704,10.1042038,33.9604,29.0006626,31.7,14.9188206,
1965-11-30,8.3840866,16.9753,11.8669004,27.3071024,4.9522589,24.9,52.1066704,10.1301608,34.041,29.2537689,31.7,14.9847747,
1965-12-31,8.3840866,17.1434,11.9106294,27.406674,4.9756501,25,52.1066704,10.1819318,34.2284,29.3203759,31.8,15.0507289,
1966-01-31,8.447032,17.1434,11.9398081,27.5559016,4.9890165,25.2,52.4816089,10.2078888,34.6434,29.4802325,31.8,15.0771105,
1966-02-28,8.447032,17.2274,11.9690651,27.6056442,4.9890165,25.5,52.4816089,10.2078888,34.9849,29.5601608,32,15.0903013,
1966-03-31,8.447032,17.3114,11.9836153,27.6553003,4.9856749,25.5,52.4816089,10.3115022,35.1338,29.600125,32.1,15.116683,
1966-04-30,8.5021857,17.3955,12.0274225,27.9040995,4.9990413,25.8,52.8564659,10.3373877,35.1951,29.6400892,32.3,15.3013545,
1966-05-31,8.5021857,17.3955,12.0712297,27.9040995,5.0057245,25.7,52.8564659,10.3373877,35.3754,30.0130881,32.3,15.4068811,
1966-06-30,8.5021857,17.4795,12.0566794,27.9040995,5.0057245,25.7,52.8564659,10.3373877,35.4718,29.9731238,32.4,15.4464535,
1966-07-31,8.565131,17.4795,12.1004085,27.9040995,5.0090661,25.7,53.2313229,10.518729,35.3825,29.9731238,32.5,15.3804994,
1966-08-31,8.565131,17.5636,12.1149587,27.854357,5.0157494,25.6,53.2313229,10.544686,35.6136,30.0663736,32.7,15.4728352,
1966-09-30,8.565131,17.5636,12.1442156,27.854357,5.0190909,25.9,53.2313229,10.518729,35.6959,30.0930164,32.7,15.4464535,
1966-10-31,8.6517296,17.6476,12.1733944,27.9040995,5.0257742,26.1,53.6061799,10.5705715,35.8308,30.1532025,32.9,15.486026,
1966-11-30,8.6517296,17.6476,12.2025731,28.1029832,5.0558486,25.8,53.6061799,10.5705715,35.9534,30.5143185,32.9,15.5783618,
1966-12-31,8.6517296,17.7316,12.23183,28.2025548,5.0926063,26.1,53.6061799,10.596457,35.9884,30.6647836,32.9,15.6047434,
1967-01-31,8.6674798,17.7316,12.2901874,28.2522108,5.1414285,26.4,54.7307508,10.6482995,36.2756,30.7550627,32.9,15.6311251,
1967-02-28,8.6674798,17.7316,12.2901874,28.2522108,5.1564766,26.5,54.7307508,10.7260274,36.54,30.6948767,32.9,15.6443159,
1967-03-31,8.6674798,17.8157,12.3339165,28.3019534,5.1665086,26.6,54.7307508,10.7001419,36.7852,30.6948767,33,15.6443159,
1967-04-30,8.7540784,17.8997,12.3339165,28.3019534,5.1715247,26.7,56.2302603,10.7519129,36.8027,30.7249698,33.1,15.7630333,
1967-05-31,8.7540784,17.9837,12.3630952,28.3516959,5.1865728,26.4,56.2302603,10.7778699,36.8815,31.0559928,33.2,15.7498425,
1967-06-30,8.7540784,18.0678,12.3630952,28.3516959,5.2016208,26.3,56.2302603,10.9333258,36.9498,31.266644,33.3,15.8157966,
1967-07-31,8.8091764,18.2358,12.3923521,28.4014385,5.2116529,26.3,56.9799743,10.9850967,37.1162,31.3870161,33.4,15.7234608,
1967-08-31,8.8091764,18.3199,12.4361593,28.2522108,5.2216849,26.5,56.9799743,11.0110537,37.1898,31.5073882,33.5,15.6838884,
1967-09-30,8.8091764,18.3199,12.4799665,28.2522108,5.2467651,27,56.9799743,10.9850967,37.3088,31.3870161,33.6,15.6706975,
1967-10-31,8.8879277,18.3199,12.5382457,28.3019534,5.2417491,27.4,56.9799743,10.9850967,37.2686,31.3569231,33.7,15.7894149,
1967-11-30,8.8879277,18.3199,12.6404886,28.3516959,5.2467651,27.3,56.9799743,11.0369392,37.181,31.6578532,33.8,15.8817507,
1967-12-31,8.8879277,18.4039,12.6404886,28.3516959,5.2467651,27.6,56.9799743,11.0628247,37.2108,31.7481323,33.9,15.9872773,
1968-01-31,8.9036223,18.488,12.7718319,28.6998938,5.2567971,27.8,57.3548313,11.1405526,37.3859,31.8083183,34.1,16.0400406,
1968-02-29,8.9036223,18.488,12.7864604,28.7496364,5.2567971,27.9,57.3548313,11.1405526,37.5277,31.8685044,34.2,16.1191855,
1968-03-31,8.9036223,18.572,12.8010107,28.7496364,5.2618132,27.9,57.3548313,11.1923951,37.575,31.7481323,34.3,16.1719488,
1968-04-30,8.9745262,18.656,12.8301895,28.7496364,5.2718452,28,58.1046268,11.1923951,37.6013,31.7180392,34.4,16.4621469,
1968-05-31,8.9745262,18.656,12.8739966,28.7496364,5.2768613,28,58.1046268,11.1664381,37.561,31.8083183,34.5,16.4753377,
1968-06-30,8.9745262,18.7401,12.9178038,28.7496364,5.2718452,27.8,58.1046268,11.2182805,37.575,31.8384113,34.7,16.5412918,
1968-07-31,9.0453745,18.9081,12.9470608,28.7496364,5.2618132,27.8,58.8543408,11.2960085,37.7764,31.8083183,34.9,16.5544827,
1968-08-31,9.0453745,18.9922,13.0199685,28.6998938,5.2618132,28,58.8543408,11.270123,37.7361,31.8985974,35,16.5808643,
1968-09-30,9.0453745,18.9922,13.1075829,28.6998938,5.2668292,28.7,58.8543408,11.321894,37.7957,31.9286903,35.1,16.5940551,
1968-10-31,9.1713209,18.9922,13.2389262,28.7496364,5.2718452,28.7,59.9789117,11.3737364,37.8955,32.0490624,35.3,16.6732001,
1968-11-30,9.1713209,19.1602,13.2827335,28.898864,5.2818773,28.8,59.9789117,11.3996219,37.7396,32.3499925,35.4,16.7127725,
1968-12-31,9.1713209,19.1602,13.3119121,28.9983491,5.2969254,28.6,59.9789117,11.4255789,37.9586,32.4402717,35.5,16.9370165,
1969-01-31,9.2421692,19.2443,13.4578839,29.0978342,5.3119735,28.8,60.7287072,11.4255789,38.1144,32.5305507,35.6,17.0293523,
1969-02-28,9.2421692,19.2443,13.5016912,29.1972328,5.3220055,28.8,60.7287072,11.4773499,38.2248,32.5907367,35.8,17.121688,
1969-03-31,9.2421692,19.3283,13.5746771,29.2470619,5.3420696,29.1,60.7287072,11.4773499,38.3036,32.5305507,36.1,17.1876422,
1969-04-30,9.3051145,19.5804,13.6331128,29.2968043,5.3621337,29.3,61.4784212,11.5291923,38.5014,32.4703647,36.3,17.3723137,
1969-05-31,9.3051145,19.5804,13.691392,29.3465469,5.3771818,29.4,61.4784212,11.5291923,38.4472,32.6208297,36.4,17.345932,
1969-06-30,9.3051145,19.7485,13.7351992,29.3465469,5.3972459,29.4,61.4784212,11.5810348,38.5242,32.7712948,36.6,17.425077,
1969-07-31,9.3917131,19.8325,13.8081851,29.3465469,5.427342,29.7,61.8549094,11.6846482,38.7221,32.7712948,36.8,17.425077,
1969-08-31,9.3917131,19.9166,13.837442,29.2470619,5.4423902,30.1,61.8549094,11.6328058,38.9042,32.7111088,37,17.3855045,
1969-09-30,9.3917131,19.9166,13.9103497,29.2470619,5.4524222,30.3,61.8549094,11.6846482,38.9568,32.7412018,37.1,17.4382678,
1969-10-31,9.4783116,19.9166,13.9979641,29.3465469,5.4674703,30.4,62.4734724,11.7364192,38.9795,32.8013878,37.3,17.570176,
1969-11-30,9.4783116,19.9166,14.0563998,29.396203,5.4975665,30.3,62.4734724,11.7623762,39.1967,33.072225,37.5,17.6097485,
1969-12-31,9.4783116,20.0846,14.1001288,29.5952597,5.5176306,30.5,62.4734724,11.7623762,39.4244,33.1925971,37.7,17.7284659,
1970-01-31,9.5491599,20.1687,14.2899078,29.943371,5.5427107,30.8,63.7105983,12.4359707,40.0075,33.282876,37.8,17.8735649,
1970-02-28,9.5491599,20.1687,14.3336368,29.9931135,5.5878549,30.9,63.7105983,12.4878132,40.5592,33.282876,38,17.9659007,
1970-03-31,9.5491599,20.1687,14.377444,30.1423412,5.6079191,31.2,63.7105983,12.5914266,40.8586,33.3430622,38.2,18.0714273,
1970-04-30,9.6751619,20.3367,14.4504299,30.2418263,5.6329992,31.5,64.3291613,12.643269,40.9304,33.3129691,38.5,18.3484346,
1970-05-31,9.6751619,20.3367,14.5088656,30.2418263,5.6580794,31.3,64.3291613,12.643269,41.0723,33.6439923,38.6,18.4011979,
1970-06-30,9.6751619,20.3367,14.5672231,30.3413114,5.6681114,31.3,64.3291613,12.7468825,41.2562,33.7944574,38.8,18.4539611,
1970-07-31,9.7381073,20.5048,14.5964017,30.3413114,5.6781434,31.3,65.5662872,12.9282238,41.5784,33.8847365,39,18.5858694,
1970-08-31,9.7381073,20.5048,14.6547592,30.3413114,5.6881756,31.2,65.5662872,12.9023384,41.729,34.0051085,39,18.5726786,
1970-09-30,9.7381073,20.4208,14.7131949,30.3413114,5.7232877,31.8,65.5662872,13.0318373,41.8481,34.2157596,39.2,18.6650143,
1970-10-31,9.9506522,20.4208,14.7715523,30.4905391,5.7483678,32.3,68.0404575,13.1095652,42.0513,34.3963177,39.4,18.8628767,
1970-11-30,9.9506522,20.4208,14.8299098,30.5900242,5.7935121,32.3,68.0404575,13.1614077,42.3612,34.847713,39.6,18.9947849,
1970-12-31,9.9506522,20.3367,14.873717,30.7889078,5.8135762,32.5,68.0404575,13.3168636,42.6239,34.998178,39.8,19.1266931,
1971-01-31,10.1002517,20.4208,14.9613314,31.1371057,5.8318827,32.8,69.8960648,13.368706,43.9041,35.2088291,39.8,19.3905096,
1971-02-28,10.1002517,20.5048,15.0343173,31.3859049,5.8545969,32.8,69.8960648,13.3945915,43.9514,35.3592942,39.9,19.4960362,
1971-03-31,10.1002517,20.5048,15.0926747,31.5847887,5.8773111,32.9,69.8960648,13.4723195,44.0617,35.5699453,40,19.654326,
1971-04-30,10.2655459,20.7569,15.1802891,31.7340162,5.8943468,33.3,71.7517537,13.4723195,43.9724,35.6000384,40.1,20.0764324,
1971-05-31,10.2655459,20.7569,15.2824538,31.7837588,5.9284182,33.4,71.7517537,13.5240904,43.8235,35.9912476,40.3,20.2083406,
1971-06-30,10.2655459,20.841,15.3408112,31.9329865,5.9340967,33.5,71.7517537,13.5759329,43.9514,36.0213406,40.6,20.3534396,
1971-07-31,10.4702435,21.009,15.4138754,32.0324716,5.9511324,33.5,72.9888796,13.6795463,44.165,36.1718056,40.7,20.472157,
1971-08-31,10.4702435,21.1771,15.4721546,32.0324716,5.9624895,33.5,72.9888796,13.6795463,44.778,36.2319916,40.8,20.4853479,
1971-09-30,10.4702435,21.0931,15.5451405,32.1319567,6.0022395,34.3,72.9888796,13.7313888,44.8288,36.5028289,40.8,20.5117295,
1971-10-31,10.7055511,21.1771,15.6327549,32.2811843,6.0306323,34.4,74.8444869,13.8350022,45.2841,36.653294,40.9,20.6304469,
1971-11-30,10.7055511,21.1771,15.6911123,32.3309269,6.0590251,34.1,74.8444869,13.9386871,45.2491,37.1347822,40.9,20.7491643,
1971-12-31,10.7055511,21.3452,15.7640982,32.4801545,6.0817393,34.1,74.8444869,13.9645726,45.6536,37.3153404,41.1,20.8546909,
